booking_id,booking_date,travel_date,customer_id,supplier_id,product_type,booking_channel,destination_country,currency,booking_value,revenue,cost,booking_status,agent_id
MY-B00026707,2026-01-30,2026-03-02,MY-C0246,MY-S0077,Hotel,Online,MY,MYR,832.75,54.01,39.78,Confirmed,AG003
MY-B00026708,2025-01-14,2025-02-07,MY-C0147,MY-S0060,Air,Online,TH,MYR,932.31,82.48,63.93,Confirmed,AG001
MY-B00026709,2025-01-06,2025-02-04,MY-C0088,MY-S0011,Air,Offline,CN,MYR,3167.77,213.89,169.6,Confirmed,AG003
MY-B00026710,2025-12-26,2026-01-14,MY-C0176,MY-S0011,Air,Online,AU,MYR,6171.7,520.32,305.11,Confirmed,AG004
MY-B00026711,2026-02-15,2026-03-02,MY-C0138,MY-S0036,Ground,Online,ID,MYR,1843.39,227.67,189.22,Confirmed,
MY-B00026712,2024-10-04,2024-10-06,MY-C0234,MY-S0041,Ground,Offline,GB,MYR,1842.36,261.87,169.38,Confirmed,AG005
MY-B00026713,2025-12-03,2025-12-09,MY-C0046,MY-S0005,Air,Online,MY,MYR,343.25,54.89,35.46,Confirmed,
MY-B00026714,2025-09-23,2025-09-28,MY-C0275,MY-S0058,Hotel,Offline,TH,MYR,495.84,42.05,36.54,Confirmed,
MY-B00026715,2026-08-09,2026-08-21,MY-C0300,MY-S0052,Hotel,Offline,MY,MYR,542.54,84.98,53.58,Confirmed,AG002
MY-B00026716,2026-02-24,2026-03-13,MY-C0050,MY-S0061,Air,Online,VN,MYR,2126.99,299.33,198.75,Confirmed,AG001
MY-B00026717,2026-06-26,2026-07-02,MY-C0231,MY-S0073,Air,Offline,AU,MYR,778.61,58.21,33.02,Confirmed,AG004
MY-B00026718,2024-09-25,2024-09-30,MY-C0044,MY-S0045,Air,Online,VN,MYR,1723.08,249.88,209.55,Confirmed,AG005
MY-B00026719,2026-03-12,2026-03-23,MY-C0191,MY-S0067,Ground,Offline,JP,MYR,1106.42,135.72,87.87,Confirmed,
MY-B00026720,2025-05-02,2025-05-06,MY-C0286,MY-S0065,Hotel,Offline,TH,MYR,1246.63,0.0,0.0,Cancelled,
MY-B00026721,2025-10-09,2025-11-10,MY-C0105,MY-S0054,Hotel,Online,GB,MYR,717.2,75.45,43.43,Confirmed,AG002
MY-B00026722,2026-06-03,2026-06-09,MY-C0090,MY-S0013,Air,Online,CN,MYR,853.52,96.76,78.74,Confirmed,
MY-B00026723,2026-05-29,2026-06-09,MY-C0007,MY-S0075,Hotel,Offline,JP,MYR,886.67,101.08,72.31,Confirmed,AG002
MY-B00026724,2025-02-12,2025-02-19,MY-C0051,MY-S0075,Hotel,Online,VN,MYR,3376.79,377.0,327.0,Confirmed,
MY-B00026725,2025-02-23,2025-03-06,MY-C0034,MY-S0077,Hotel,Online,MY,MYR,5260.13,761.87,471.87,Confirmed,
MY-B00026726,2026-02-10,2026-02-12,MY-C0145,MY-S0069,Air,Offline,SG,MYR,2014.96,169.4,98.79,Confirmed,AG001
MY-B00026727,2026-06-03,2026-07-07,MY-C0039,MY-S0061,Air,Online,VN,MYR,512.05,71.95,60.23,Confirmed,AG004
MY-B00026728,2025-11-21,2025-12-29,MY-C0101,MY-S0042,Air,Offline,JP,MYR,1027.93,121.6,67.89,Confirmed,
MY-B00026729,2024-10-10,2024-10-14,MY-C0118,MY-S0047,Hotel,Offline,AU,MYR,2857.47,409.51,279.49,Confirmed,
MY-B00026730,2024-12-29,2025-01-14,MY-C0177,MY-S0059,Air,Online,SG,MYR,3684.83,309.68,241.34,Confirmed,AG003
MY-B00026731,2026-03-02,2026-03-19,MY-C0112,MY-S0053,Air,Offline,SG,MYR,3435.36,539.37,450.66,Confirmed,
MY-B00026732,2026-02-24,2026-03-09,MY-C0113,MY-S0027,Air,Offline,TH,MYR,476.28,61.58,45.79,Confirmed,AG002
MY-B00026733,2026-06-17,2026-07-16,MY-C0088,MY-S0054,Hotel,Online,CN,MYR,1444.36,164.97,144.52,Confirmed,AG005
MY-B00026734,2025-09-24,2025-10-17,MY-C0305,MY-S0061,Air,Offline,CN,MYR,1513.58,229.97,180.48,Confirmed,AG004
MY-B00026735,2025-07-10,2025-07-19,MY-C0100,MY-S0051,Other,Online,VN,MYR,5420.64,341.9,202.49,Confirmed,AG004
MY-B00026736,2024-11-21,2024-12-14,MY-C0150,MY-S0060,Air,Online,GB,MYR,3478.73,333.55,225.79,Confirmed,AG001
MY-B00026737,2026-03-25,2026-04-03,MY-C0304,MY-S0024,Hotel,Online,SG,MYR,2381.03,313.15,194.22,Confirmed,
MY-B00026738,2026-07-26,2026-07-30,MY-C0047,MY-S0033,Air,Online,VN,MYR,369.37,41.15,31.26,Confirmed,
MY-B00026739,2024-10-04,2024-11-10,MY-C0100,MY-S0060,Air,Online,JP,MYR,5676.67,706.79,480.37,Confirmed,AG001
MY-B00026740,2025-08-26,2025-10-09,MY-C0303,MY-S0026,Air,Online,TH,MYR,547.4,79.31,47.95,Confirmed,AG002
MY-B00026741,2025-05-18,2025-05-23,MY-C0100,MY-S0062,Air,Offline,AU,MYR,2177.13,136.68,97.85,Confirmed,AG003
MY-B00026742,2026-02-26,2026-03-13,MY-C0103,MY-S0005,Air,Online,JP,MYR,2299.87,251.69,167.15,Confirmed,AG003
MY-B00026743,2026-03-12,2026-04-10,MY-C0236,MY-S0067,Ground,Online,SG,MYR,639.46,-53.18,-31.02,Refunded,
MY-B00026744,2025-02-06,2025-02-20,MY-C0280,MY-S0043,Hotel,Offline,GB,MYR,2096.25,277.88,163.62,Confirmed,
MY-B00026745,2026-07-27,2026-08-08,MY-C0287,MY-S0005,Air,Online,ID,MYR,2085.68,129.89,102.81,Confirmed,AG003
MY-B00026746,2024-12-10,2024-12-27,MY-C0019,MY-S0049,Hotel,Offline,SG,MYR,8086.53,906.67,652.88,Confirmed,
MY-B00026747,2026-03-25,2026-04-13,MY-C0037,MY-S0029,Air,Online,AU,MYR,1162.4,173.02,136.09,Confirmed,AG002
MY-B00026748,2026-02-24,2026-03-10,MY-C0092,MY-S0077,Hotel,Online,VN,MYR,1694.7,196.25,120.93,Confirmed,AG002
MY-B00026749,2024-12-28,2025-01-25,MY-C0171,MY-S0059,Air,Offline,US,MYR,9089.15,813.59,526.5,Confirmed,
MY-B00026750,2026-01-05,2026-01-21,MY-C0183,MY-S0067,Ground,Offline,GB,MYR,1567.32,188.63,125.97,Confirmed,AG001
MY-B00026751,2025-03-17,2025-03-28,MY-C0289,MY-S0027,Air,Online,US,MYR,323.81,27.97,23.13,Confirmed,AG005
MY-B00026752,2025-03-20,2025-05-03,MY-C0128,MY-S0005,Air,Online,ID,MYR,2094.63,198.36,117.57,Confirmed,
MY-B00026753,2024-11-03,2024-11-10,MY-C0018,MY-S0062,Air,Online,CN,MYR,2628.8,168.15,117.48,Confirmed,
MY-B00026754,2026-02-27,2026-03-17,MY-C0203,MY-S0045,Air,Offline,MY,MYR,387.41,55.05,39.52,Confirmed,
MY-B00026755,2026-04-13,2026-04-25,MY-C0174,MY-S0031,Ground,Online,SG,MYR,1303.58,158.44,93.89,Confirmed,AG003
MY-B00026756,2025-09-04,2025-09-22,MY-C0109,MY-S0045,Air,Online,US,MYR,1462.34,173.26,112.8,Confirmed,AG001
MY-B00026757,2026-03-21,2026-03-27,MY-C0222,MY-S0027,Air,Online,CN,MYR,5546.89,771.53,511.72,Confirmed,
MY-B00026758,2025-05-13,2025-05-18,MY-C0258,MY-S0068,Hotel,Online,JP,MYR,897.5,120.24,92.37,Confirmed,AG001
MY-B00026759,2025-10-18,2025-11-03,MY-C0293,MY-S0009,Hotel,Online,CN,MYR,230.77,17.27,12.38,Confirmed,
MY-B00026760,2026-03-29,2026-04-16,MY-C0229,MY-S0061,Air,Offline,ID,MYR,2332.05,279.85,193.25,Confirmed,AG005
MY-B00026761,2025-07-12,2025-07-14,MY-C0011,MY-S0061,Air,Online,AU,MYR,2854.46,262.82,183.16,Confirmed,AG005
MY-B00026762,2025-11-25,2025-12-12,MY-C0030,MY-S0049,Hotel,Online,GB,MYR,328.51,23.92,20.2,Confirmed,
MY-B00026763,2024-12-15,2024-12-27,MY-C0137,MY-S0028,Hotel,Online,ID,MYR,1466.89,100.39,79.2,Confirmed,AG001
MY-B00026764,2025-09-06,2025-09-09,MY-C0210,MY-S0037,Other,Offline,VN,MYR,1502.56,142.71,92.1,Confirmed,
MY-B00026765,2026-05-15,2026-05-20,MY-C0115,MY-S0079,Ground,Online,AU,MYR,2571.8,167.32,124.77,Confirmed,
MY-B00026766,2026-03-19,2026-03-24,MY-C0212,MY-S0012,Air,Online,MY,MYR,2052.86,257.85,182.23,Confirmed,
MY-B00026767,2025-04-08,2025-04-22,MY-C0307,MY-S0073,Air,Online,US,MYR,1153.09,130.25,105.03,Confirmed,AG001
MY-B00026768,2025-10-03,2025-10-04,MY-C0024,MY-S0006,Air,Online,CN,MYR,876.4,126.44,87.4,Confirmed,AG001
MY-B00026769,2025-11-27,2025-12-15,MY-C0280,MY-S0029,Air,Online,CN,MYR,1730.49,189.52,144.62,Confirmed,AG001
MY-B00026770,2026-07-18,2026-07-28,MY-C0241,MY-S0042,Air,Online,TH,MYR,1117.71,129.12,81.92,Confirmed,AG001
MY-B00026771,2026-04-29,2026-06-13,MY-C0259,MY-S0007,Air,Offline,US,MYR,175.5,18.25,12.52,Confirmed,AG004
MY-B00026772,2026-04-21,2026-04-22,MY-C0022,MY-S0009,Hotel,Offline,AU,MYR,4765.89,303.25,196.52,Confirmed,AG001
MY-B00026773,2026-03-04,2026-03-13,MY-C0123,MY-S0074,Hotel,Offline,TH,MYR,8274.04,1091.0,783.11,Confirmed,
MY-B00026774,2025-05-20,2025-05-21,MY-C0125,MY-S0060,Air,Online,GB,MYR,1521.83,95.62,76.9,Confirmed,AG004
MY-B00026775,2025-06-03,2025-06-15,MY-C0244,MY-S0053,Air,Offline,CN,MYR,536.41,57.49,37.31,Confirmed,AG005
MY-B00026776,2025-08-06,2025-08-15,MY-C0316,MY-S0015,Ground,Offline,MY,MYR,3150.9,409.34,313.7,Confirmed,
MY-B00026777,2025-07-08,2025-08-06,MY-C0221,MY-S0063,Hotel,Offline,ID,MYR,1903.93,176.2,106.11,Confirmed,AG002
MY-B00026778,2026-07-31,2026-08-07,MY-C0011,MY-S0057,Hotel,Online,JP,MYR,2649.02,392.17,293.17,Confirmed,AG004
MY-B00026779,2026-06-02,2026-06-07,MY-C0031,MY-S0034,Air,Online,GB,MYR,445.08,48.48,33.18,Confirmed,
MY-B00026780,2026-06-16,2026-06-24,MY-C0177,MY-S0022,Air,Online,TH,MYR,2626.42,247.18,200.8,Confirmed,AG003
MY-B00026781,2025-11-18,2025-12-03,MY-C0011,MY-S0005,Air,Offline,SG,MYR,2530.34,0.0,0.0,Cancelled,AG005
MY-B00026782,2025-01-18,2025-01-29,MY-C0092,MY-S0033,Air,Online,AU,MYR,182.32,24.27,20.91,Confirmed,
MY-B00026783,2024-12-14,2025-01-02,MY-C0220,MY-S0007,Air,Online,TH,MYR,8635.96,1286.9,983.06,Confirmed,AG005
MY-B00026784,2025-03-20,2025-04-09,MY-C0186,MY-S0027,Air,Online,GB,MYR,1068.53,91.72,62.8,Confirmed,
MY-B00026785,2025-12-20,2025-12-28,MY-C0082,MY-S0068,Hotel,Offline,AU,MYR,2334.98,224.24,147.96,Confirmed,AG004
MY-B00026786,2025-05-25,2025-05-31,MY-C0012,MY-S0077,Hotel,Online,VN,MYR,4299.25,394.82,242.33,Confirmed,AG004
MY-B00026787,2025-12-23,2026-01-07,MY-C0204,MY-S0039,Air,Online,CN,MYR,8346.47,1256.54,972.48,Confirmed,AG005
MY-B00026788,2026-06-05,2026-06-30,MY-C0161,MY-S0032,Hotel,Online,SG,MYR,8555.09,1332.37,841.5,Confirmed,
MY-B00026789,2025-05-03,2025-05-05,MY-C0286,MY-S0052,Hotel,Offline,TH,MYR,3570.41,280.9,231.49,Confirmed,AG003
MY-B00026790,2026-07-10,2026-07-25,MY-C0278,MY-S0060,Air,Online,JP,MYR,3243.79,429.98,374.02,Confirmed,AG002
MY-B00026791,2025-09-09,2025-09-19,MY-C0191,MY-S0045,Air,Online,ID,MYR,455.56,55.86,36.61,Confirmed,AG001
MY-B00026792,2026-04-09,2026-04-14,MY-C0125,MY-S0058,Hotel,Online,CN,MYR,1023.05,67.25,54.3,Confirmed,
MY-B00026793,2024-10-14,2024-11-01,MY-C0297,MY-S0042,Air,Online,SG,MYR,3328.27,352.95,238.18,Confirmed,AG005
MY-B00026794,2025-03-21,2025-03-29,MY-C0305,MY-S0079,Ground,Online,US,MYR,837.64,58.39,38.13,Confirmed,
MY-B00026795,2026-07-12,2026-08-08,MY-C0146,MY-S0061,Air,Offline,TH,MYR,4465.05,639.35,433.89,Confirmed,
MY-B00026796,2026-06-10,2026-07-19,MY-C0153,MY-S0070,Hotel,Offline,CN,MYR,3795.74,428.03,369.94,Confirmed,
MY-B00026797,2025-10-22,2025-10-27,MY-C0079,MY-S0056,Other,Offline,GB,MYR,769.53,56.42,38.69,Confirmed,AG005
MY-B00026798,2024-09-25,2024-10-08,MY-C0098,MY-S0007,Air,Online,US,MYR,992.13,79.22,58.77,Confirmed,AG003
MY-B00026799,2024-10-14,2024-10-23,MY-C0294,MY-S0079,Ground,Offline,VN,MYR,4828.39,398.37,280.04,Confirmed,
MY-B00026800,2025-07-06,2025-07-14,MY-C0202,MY-S0074,Hotel,Offline,VN,MYR,210.33,27.02,20.53,Confirmed,AG002
MY-B00026801,2026-06-18,2026-06-28,MY-C0035,MY-S0062,Air,Online,MY,MYR,2243.55,141.1,111.35,Confirmed,AG001
MY-B00026802,2025-06-03,2025-06-13,MY-C0103,MY-S0062,Air,Online,GB,MYR,3101.38,353.6,309.61,Confirmed,AG003
MY-B00026803,2026-06-08,2026-07-13,MY-C0213,MY-S0053,Air,Offline,ID,MYR,1629.33,152.0,96.96,Confirmed,
MY-B00026804,2025-09-26,2025-10-19,MY-C0035,MY-S0012,Air,Offline,CN,MYR,8623.85,1334.09,939.0,Confirmed,
MY-B00026805,2024-12-08,2025-01-11,MY-C0032,MY-S0080,Hotel,Offline,ID,MYR,500.86,63.04,46.08,Confirmed,AG001
MY-B00026806,2025-10-15,2025-10-20,MY-C0031,MY-S0002,Air,Online,TH,MYR,1496.73,112.93,79.58,Confirmed,AG002
MY-B00026807,2025-05-24,2025-06-16,MY-C0019,MY-S0034,Air,Online,ID,MYR,6932.85,603.11,345.9,UNKNOWN,
MY-B00026808,2025-02-12,2025-02-28,MY-C0178,MY-S0027,Air,Offline,AU,MYR,3903.77,480.81,359.14,Confirmed,
MY-B00026809,2026-01-06,2026-01-30,MY-C0170,MY-S0034,Air,Online,TH,MYR,2389.29,284.76,184.64,Confirmed,AG001
MY-B00026810,2025-01-28,2025-02-03,MY-C0227,MY-S0004,Other,Offline,GB,MYR,3358.03,479.61,345.59,Confirmed,
MY-B00026811,2026-06-24,2026-06-28,MY-C0265,MY-S0062,Air,Online,ID,MYR,1709.8,184.83,119.44,Confirmed,AG001
MY-B00026812,2026-04-10,2026-04-16,MY-C0017,MY-S0055,Hotel,Online,TH,MYR,3406.65,486.81,309.91,Confirmed,
MY-B00026813,2026-03-25,2026-04-01,MY-C0014,MY-S0070,Hotel,Offline,JP,MYR,3850.4,585.21,514.08,Confirmed,
MY-B00026814,2024-10-26,2024-11-07,MY-C0100,MY-S0026,Air,Online,VN,MYR,3190.17,453.16,259.26,Confirmed,
MY-B00026815,2026-08-03,2026-09-03,MY-C0066,MY-S0029,Air,Offline,VN,MYR,2083.24,277.84,218.85,Confirmed,
MY-B00026816,2025-08-27,2025-09-17,MY-C0058,MY-S0043,Hotel,Online,CN,MYR,1434.24,193.61,144.23,Confirmed,AG005
MY-B00026817,2026-02-18,2026-02-24,MY-C0163,MY-S0016,Ground,Online,CN,MYR,462.47,61.75,43.61,Confirmed,AG003
MY-B00026818,2025-01-18,2025-01-29,MY-C0215,MY-S0050,Other,Online,US,MYR,1248.71,0.0,0.0,Cancelled,AG001
MY-B00026819,2026-03-15,2026-03-29,MY-C0015,MY-S0056,Other,Offline,MY,MYR,3776.65,568.84,360.25,Confirmed,AG001
MY-B00026820,2025-04-22,2025-04-22,MY-C0052,MY-S0054,Hotel,Online,VN,MYR,6036.2,450.3,324.39,Confirmed,AG005
MY-B00026821,2026-01-30,2026-02-23,MY-C0294,MY-S0078,Ground,Offline,GB,MYR,732.73,106.46,74.41,Confirmed,
MY-B00026822,2025-03-22,2025-04-11,MY-C0184,MY-S0012,Air,Offline,CN,MYR,1417.2,0.0,0.0,Cancelled,AG002
MY-B00026823,2026-07-13,2026-08-01,MY-C0109,MY-S0073,Air,Offline,AU,MYR,1615.39,176.51,129.52,Confirmed,AG002
MY-B00026824,2026-01-31,2026-02-10,MY-C0311,MY-S0006,Air,Online,CN,MYR,399.05,55.26,35.85,Confirmed,AG004
MY-B00026825,2025-07-28,2025-08-23,MY-C0138,MY-S0026,Air,Online,VN,MYR,5314.73,639.81,521.1,Confirmed,
MY-B00026826,2025-07-30,2025-08-13,MY-C0226,MY-S0012,Air,Offline,ID,MYR,948.1,64.29,41.38,Confirmed,AG001
MY-B00026827,2024-09-01,2024-09-16,MY-C0224,MY-S0048,Hotel,Online,AU,MYR,4240.4,507.64,353.28,Confirmed,AG005
MY-B00026828,2025-04-07,2025-05-07,MY-C0107,MY-S0068,Hotel,Offline,US,MYR,937.68,112.75,65.24,Confirmed,AG003
MY-B00026829,2026-03-31,2026-04-11,MY-C0257,MY-S0003,Hotel,Online,MY,MYR,1067.06,88.56,72.09,Confirmed,AG005
MY-B00026830,2026-04-30,2026-05-02,MY-C0029,MY-S0047,Hotel,Online,VN,MYR,2676.99,165.39,92.69,Confirmed,
MY-B00026831,2026-08-31,2026-09-27,MY-C0272,MY-S0053,Air,Online,MY,MYR,2298.13,290.6,164.11,Confirmed,AG005
MY-B00026832,2024-11-02,2024-11-05,MY-C0030,MY-S0051,Other,Offline,MY,MYR,10948.65,1381.21,929.14,Confirmed,
MY-B00026833,2025-03-03,2025-03-14,MY-C0119,MY-S0005,Air,Offline,GB,MYR,1279.31,192.38,145.88,Confirmed,AG002
MY-B00026834,2026-03-14,2026-03-17,MY-C0264,MY-S0013,Air,Offline,VN,MYR,1079.77,70.64,54.56,Confirmed,AG003
MY-B00026835,2025-05-22,2025-05-28,MY-C0301,MY-S0062,Air,Online,ID,MYR,1832.1,0.0,0.0,Cancelled,AG002
MY-B00026836,2025-03-01,2025-03-18,MY-C0177,MY-S0028,Hotel,Online,AU,MYR,911.09,126.8,94.4,Confirmed,AG001
MY-B00026837,2025-03-25,2025-04-17,MY-C0012,MY-S0073,Air,Online,US,MYR,1281.43,124.85,78.12,Confirmed,AG003
MY-B00026838,2026-07-03,2026-07-30,MY-C0312,MY-S0027,Air,Online,CN,MYR,724.82,106.1,63.89,Confirmed,
MY-B00026839,2026-05-20,2026-06-18,MY-C0232,MY-S0067,Ground,Offline,VN,MYR,464.0,69.45,47.72,Confirmed,
MY-B00026840,2024-09-05,2024-10-02,MY-C0058,MY-S0009,Hotel,Online,MY,MYR,583.22,57.59,33.96,Confirmed,AG004
MY-B00026841,2026-05-07,2026-05-20,MY-C0027,MY-S0017,Ground,Online,SG,MYR,1325.13,207.4,139.37,Confirmed,
MY-B00026842,2025-10-12,2025-11-10,MY-C0020,MY-S0060,Air,Online,SG,MYR,2213.37,254.37,153.33,Confirmed,AG005
MY-B00026843,2026-05-10,2026-05-18,MY-C0254,MY-S0002,Air,Offline,ID,MYR,5628.67,857.15,604.02,Confirmed,AG005
MY-B00026844,2025-11-29,2025-12-01,MY-C0260,MY-S0022,Air,Online,CN,MYR,952.53,121.16,70.88,Confirmed,
MY-B00026845,2026-01-16,2026-02-03,MY-C0159,MY-S0035,Ground,Online,VN,MYR,1766.33,165.49,110.63,Confirmed,AG005
MY-B00026846,2025-10-27,2025-10-31,MY-C0158,MY-S0013,Air,Offline,SG,MYR,1198.05,126.27,101.16,Confirmed,AG005
MY-B00026847,2026-02-19,2026-02-24,MY-C0278,MY-S0039,Air,Online,ID,MYR,1500.52,101.96,67.0,Confirmed,AG002
MY-B00026848,2026-04-18,2026-04-23,MY-C0066,MY-S0067,Ground,Offline,SG,MYR,1652.42,261.82,226.52,Confirmed,
MY-B00026849,2025-09-07,2025-09-14,MY-C0150,MY-S0042,Air,Online,US,MYR,1878.48,180.37,141.82,Confirmed,
MY-B00026850,2024-11-21,2024-12-10,MY-C0037,MY-S0059,Air,Online,ID,MYR,3613.1,542.42,439.0,Confirmed,AG005
MY-B00026851,2024-11-07,2024-12-12,MY-C0267,MY-S0026,Air,Offline,TH,MYR,1158.53,75.08,52.07,Confirmed,
MY-B00026852,2025-07-01,2025-07-24,MY-C0176,MY-S0029,Air,Online,CN,MYR,1205.23,97.64,73.41,Confirmed,AG001
MY-B00026853,2025-08-12,2025-08-18,MY-C0148,MY-S0025,Ground,Online,GB,MYR,10483.45,999.95,655.68,Confirmed,AG003
MY-B00026854,2026-05-24,2026-06-02,MY-C0011,MY-S0073,Air,Online,TH,MYR,1341.95,209.25,138.48,Confirmed,AG004
MY-B00026855,2024-09-25,2024-09-26,MY-C0118,MY-S0007,Air,Online,ID,MYR,4114.4,397.78,263.23,Confirmed,AG003
MY-B00026856,2026-06-11,2026-06-22,MY-C0032,MY-S0042,Air,Online,TH,MYR,536.39,61.26,35.44,Confirmed,
MY-B00026857,2024-10-11,2024-10-28,MY-C0280,MY-S0008,Ground,Online,GB,MYR,847.61,53.26,31.65,Confirmed,
MY-B00026858,2025-08-30,2025-09-24,MY-C0002,MY-S0075,Hotel,Offline,US,MYR,5403.11,799.19,469.33,Confirmed,AG003
MY-B00026859,2025-07-06,2025-07-11,MY-C0142,MY-S0011,Air,Online,JP,MYR,4873.45,357.59,302.12,Confirmed,AG001
MY-B00026860,2025-10-13,2025-11-07,MY-C0109,MY-S0033,Air,Online,SG,MYR,1105.46,68.11,55.11,Confirmed,
MY-B00026861,2024-10-02,2024-10-09,MY-C0088,MY-S0059,Air,Offline,GB,MYR,1290.32,116.43,87.39,Confirmed,AG004
MY-B00026862,2026-03-12,2026-04-06,MY-C0254,MY-S0042,Air,Offline,MY,MYR,755.15,99.14,62.17,Confirmed,AG003
MY-B00026863,2024-12-08,2025-01-02,MY-C0265,MY-S0024,Hotel,Online,ID,MYR,4155.8,435.79,346.35,Confirmed,
MY-B00026864,2026-03-24,2026-04-28,MY-C0052,MY-S0030,Hotel,Online,ID,MYR,4853.88,481.26,319.77,Confirmed,
MY-B00026865,2025-10-19,2025-12-17,MY-C0097,MY-S0039,Air,Online,ID,MYR,892.37,-108.22,-77.65,Refunded,AG002
MY-B00026866,2026-06-11,2026-06-19,MY-C0189,MY-S0045,Air,Online,ID,MYR,1356.88,86.28,69.36,Confirmed,
MY-B00026867,2026-08-16,2026-09-08,MY-C0227,MY-S0061,Car,Offline,VN,MYR,1740.74,110.9,62.21,Confirmed,AG003
MY-B00026868,2026-05-10,2026-05-20,MY-C0055,MY-S0027,Air,Online,US,MYR,703.12,50.26,42.58,Confirmed,
MY-B00026869,2025-07-28,2025-08-01,MY-C0245,MY-S0034,Air,Offline,US,MYR,1017.28,136.61,105.82,Confirmed,
MY-B00026870,2025-06-30,2025-07-18,MY-C0091,MY-S0042,Air,Offline,CN,MYR,1385.8,185.31,136.06,Confirmed,
MY-B00026871,2025-12-28,2026-01-18,MY-C0059,MY-S0026,Air,Online,ID,MYR,1088.34,83.2,47.86,Confirmed,AG005
MY-B00026872,2025-12-19,2025-12-29,MY-C0310,MY-S0049,Hotel,Offline,JP,MYR,1533.21,171.11,109.16,Confirmed,AG003
MY-B00026873,2026-03-31,2026-04-06,MY-C0258,MY-S0014,Ground,Online,MY,MYR,3607.81,512.73,434.58,Confirmed,AG004
MY-B00026874,2025-08-19,2025-09-06,MY-C0293,MY-S0056,Other,Online,VN,MYR,17474.47,1665.78,1195.84,Confirmed,AG001
MY-B00026875,2025-08-04,2025-08-10,MY-C0120,MY-S0059,Air,Offline,CN,MYR,1350.32,0.0,0.0,Cancelled,AG004
MY-B00026876,2024-11-26,2024-12-07,MY-C0083,MY-S0020,Hotel,Offline,AU,MYR,1399.68,139.28,77.36,Confirmed,
MY-B00026877,2025-01-02,2025-01-23,MY-C0004,MY-S0039,Air,Online,TH,MYR,646.18,90.21,68.93,Confirmed,AG002
MY-B00026878,2026-04-23,2026-05-10,MY-C0205,MY-S0061,Air,Online,GB,MYR,769.52,0.0,0.0,Cancelled,AG003
MY-B00026879,2026-08-24,2026-09-16,MY-C0299,MY-S0062,Air,Online,ID,MYR,1378.82,204.59,160.51,Confirmed,AG003
MY-B00026880,2025-11-14,2025-11-21,MY-C0094,MY-S0053,Air,Offline,GB,MYR,7005.01,0.0,0.0,Cancelled,AG001
MY-B00026881,2025-05-10,2025-05-21,MY-C0025,MY-S0043,Hotel,Online,GB,MYR,2605.65,177.05,145.4,Confirmed,AG005
MY-B00026882,2024-10-13,2024-10-21,MY-C0200,MY-S0022,Air,Online,ID,MYR,2189.85,140.67,81.81,Confirmed,AG002
MY-B00026883,2024-10-02,2024-10-16,MY-C0228,MY-S0007,Air,Offline,ID,MYR,2064.78,153.8,115.06,Confirmed,AG001
MY-B00026884,2026-01-08,2026-01-15,MY-C0148,MY-S0042,Air,Offline,JP,MYR,1417.96,179.0,118.6,Confirmed,AG005
MY-B00026885,2025-12-13,2025-12-24,MY-C0167,MY-S0041,Ground,Offline,GB,MYR,782.4,120.55,99.47,Confirmed,AG004
MY-B00026886,2025-03-26,2025-04-08,MY-C0104,MY-S0008,Ground,Offline,MY,MYR,9530.54,1035.0,644.24,Confirmed,AG005
MY-B00026887,2025-01-16,2025-02-18,MY-C0250,MY-S0075,Hotel,Online,US,MYR,2134.17,203.57,176.3,Confirmed,AG003
MY-B00026888,2024-10-21,2024-10-30,MY-C0224,MY-S0027,Air,Online,TH,MYR,2969.51,245.29,144.78,Confirmed,AG001
MY-B00026889,2026-01-12,2026-01-28,MY-C0181,MY-S0053,Air,Online,US,MYR,444.76,31.76,26.93,Confirmed,AG001
MY-B00026890,2025-11-17,2025-12-19,MY-C0025,MY-S0027,Air,Offline,TH,MYR,790.96,90.24,74.36,Confirmed,AG005
MY-B00026891,2025-05-02,2025-05-05,MY-C0093,MY-S0053,Air,Offline,AU,MYR,3860.07,597.14,361.99,Confirmed,
MY-B00026892,2026-02-17,2026-03-08,MY-C0211,MY-S0027,Air,Online,GB,MYR,1884.68,173.31,106.04,Confirmed,
MY-B00026893,2026-05-11,2026-05-30,MY-C0082,MY-S0026,Air,Online,JP,MYR,1275.68,120.2,70.88,Confirmed,
MY-B00026894,2025-09-13,2025-09-28,MY-C0256,MY-S0029,Air,Offline,AU,MYR,5443.09,626.11,483.28,Confirmed,
MY-B00026895,2025-03-11,2025-03-23,MY-C0158,MY-S0036,Ground,Online,CN,MYR,556.92,47.49,39.66,Confirmed,
MY-B00026896,2024-09-05,2024-10-05,MY-C0263,MY-S0017,Ground,Online,JP,MYR,475.52,42.87,25.58,Confirmed,AG002
MY-B00026897,2026-04-04,2026-04-04,MY-C0221,MY-S0039,Air,Offline,TH,MYR,12542.97,1769.26,1355.79,Confirmed,AG003
MY-B00026898,2025-10-27,2025-11-13,MY-C0237,MY-S0059,Air,Online,AU,MYR,3962.12,420.23,292.19,Confirmed,AG001
MY-B00026899,2025-05-12,2025-05-27,MY-C0281,MY-S0047,Hotel,Online,CN,MYR,3226.74,204.61,153.19,Confirmed,
MY-B00026900,2024-09-05,2024-09-19,MY-C0195,MY-S0022,Air,Online,MY,MYR,1183.55,118.72,100.98,Confirmed,
